restaurant_id,restaurant,total_reviews,avg_rating,display_rating,neighborhood,yelp_category,price,avail_7pm,avail_8pm
2,thirsty-bear-brewing-company-san-francisco,795,3.2314465,3,SOMA,Breweries,2,1,1
2,thirsty-bear-brewing-company-san-francisco,794,3.2304785,3,SOMA,Breweries,2,1,1
2,thirsty-bear-brewing-company-san-francisco,793,3.2296524,3,SOMA,Breweries,2,1,1
2,thirsty-bear-brewing-company-san-francisco,791,3.2262957,3,SOMA,Breweries,2,1,1
2,thirsty-bear-brewing-company-san-francisco,791,3.2262957,3,SOMA,Breweries,2,1,1
2,thirsty-bear-brewing-company-san-francisco,791,3.2262957,3,SOMA,Breweries,2,1,1
2,thirsty-bear-brewing-company-san-francisco,791,3.2262957,3,SOMA,Breweries,2,1,1
2,thirsty-bear-brewing-company-san-francisco,791,3.2262957,3,SOMA,Breweries,2,1,1
2,thirsty-bear-brewing-company-san-francisco,790,3.2278481,3,SOMA,Breweries,2,1,1
2,thirsty-bear-brewing-company-san-francisco,787,3.2269554,3,SOMA,Breweries,2,1,1
2,thirsty-bear-brewing-company-san-francisco,787,3.2269554,3,SOMA,Breweries,2,1,1
2,thirsty-bear-brewing-company-san-francisco,787,3.2269554,3,SOMA,Breweries,2,1,1
2,thirsty-bear-brewing-company-san-francisco,784,3.2257652,3,SOMA,Breweries,2,1,1
2,thirsty-bear-brewing-company-san-francisco,784,3.2257652,3,SOMA,Breweries,2,1,1
2,thirsty-bear-brewing-company-san-francisco,783,3.2286079,3,SOMA,Breweries,2,1,1
2,thirsty-bear-brewing-company-san-francisco,780,3.2294872,3,SOMA,Breweries,2,1,0
2,thirsty-bear-brewing-company-san-francisco,780,3.2294872,3,SOMA,Breweries,2,1,1
2,thirsty-bear-brewing-company-san-francisco,780,3.2294872,3,SOMA,Breweries,2,1,1
2,thirsty-bear-brewing-company-san-francisco,780,3.2294872,3,SOMA,Breweries,2,1,1
2,thirsty-bear-brewing-company-san-francisco,779,3.228498,3,SOMA,Breweries,2,1,1
2,thirsty-bear-brewing-company-san-francisco,778,3.2287917,3,SOMA,Breweries,2,1,1
2,thirsty-bear-brewing-company-san-francisco,778,3.2287917,3,SOMA,Breweries,2,1,1
2,thirsty-bear-brewing-company-san-francisco,778,3.2287917,3,SOMA,Breweries,2,1,1
2,thirsty-bear-brewing-company-san-francisco,777,3.2277992,3,SOMA,Breweries,2,1,1
2,thirsty-bear-brewing-company-san-francisco,776,3.2275956,3,SOMA,Breweries,2,1,1
2,thirsty-bear-brewing-company-san-francisco,776,3.2275956,3,SOMA,Breweries,2,1,1
2,thirsty-bear-brewing-company-san-francisco,771,3.2269781,3,SOMA,Breweries,2,1,1
2,thirsty-bear-brewing-company-san-francisco,771,3.2269781,3,SOMA,Breweries,2,1,1
2,thirsty-bear-brewing-company-san-francisco,770,3.2254708,3,SOMA,Breweries,2,1,1
2,thirsty-bear-brewing-company-san-francisco,768,3.2239583,3,SOMA,Breweries,2,1,1
2,thirsty-bear-brewing-company-san-francisco,767,3.2229466,3,SOMA,Breweries,2,1,1
2,thirsty-bear-brewing-company-san-francisco,766,3.2232375,3,SOMA,Breweries,2,1,1
2,thirsty-bear-brewing-company-san-francisco,762,3.2191601,3,SOMA,Breweries,2,1,1
2,thirsty-bear-brewing-company-san-francisco,761,3.2207623,3,SOMA,Breweries,2,1,1
2,thirsty-bear-brewing-company-san-francisco,760,3.2197368,3,SOMA,Breweries,2,1,1
2,thirsty-bear-brewing-company-san-francisco,759,3.2200263,3,SOMA,Breweries,2,1,1
2,thirsty-bear-brewing-company-san-francisco,759,3.2200263,3,SOMA,Breweries,2,1,1
2,thirsty-bear-brewing-company-san-francisco,759,3.2200263,3,SOMA,Breweries,2,1,1
2,thirsty-bear-brewing-company-san-francisco,759,3.2200263,3,SOMA,Breweries,2,1,1
2,thirsty-bear-brewing-company-san-francisco,758,3.2189975,3,SOMA,Breweries,2,1,1
2,thirsty-bear-brewing-company-san-francisco,757,3.2179656,3,SOMA,Breweries,2,1,1
2,thirsty-bear-brewing-company-san-francisco,750,3.2154768,3,SOMA,Breweries,2,1,1
2,thirsty-bear-brewing-company-san-francisco,750,3.2154768,3,SOMA,Breweries,2,1,1
2,thirsty-bear-brewing-company-san-francisco,748,3.2139037,3,SOMA,Breweries,2,0,1
4,one-market-san-francisco,607,3.5749588,3.5,Financial District,American (Traditional),3,1,1
4,one-market-san-francisco,607,3.5749588,3.5,Financial District,American (Traditional),3,1,1
4,one-market-san-francisco,607,3.5749588,3.5,Financial District,American (Traditional),3,1,1
4,one-market-san-francisco,606,3.5726073,3.5,Financial District,American (Traditional),3,0,1
4,one-market-san-francisco,606,3.5726073,3.5,Financial District,American (Traditional),3,1,1
4,one-market-san-francisco,606,3.5726073,3.5,Financial District,American (Traditional),3,1,1
4,one-market-san-francisco,603,3.5688226,3.5,Financial District,American (Traditional),3,0,1
4,one-market-san-francisco,603,3.5688226,3.5,Financial District,American (Traditional),3,0,1
4,one-market-san-francisco,603,3.5688226,3.5,Financial District,American (Traditional),3,1,1
4,one-market-san-francisco,603,3.5688226,3.5,Financial District,American (Traditional),3,0,1
4,one-market-san-francisco,603,3.5688226,3.5,Financial District,American (Traditional),3,0,1
4,one-market-san-francisco,603,3.5688226,3.5,Financial District,American (Traditional),3,1,1
4,one-market-san-francisco,602,3.5677471,3.5,Financial District,American (Traditional),3,0,0
4,one-market-san-francisco,602,3.5677471,3.5,Financial District,American (Traditional),3,1,1
4,one-market-san-francisco,602,3.5677471,3.5,Financial District,American (Traditional),3,1,1
4,one-market-san-francisco,599,3.5642738,3.5,Financial District,American (Traditional),3,0,0
4,one-market-san-francisco,598,3.5635452,3.5,Financial District,American (Traditional),3,1,1
4,one-market-san-francisco,598,3.5635452,3.5,Financial District,American (Traditional),3,1,1
4,one-market-san-francisco,594,3.5619204,3.5,Financial District,American (Traditional),3,1,1
4,one-market-san-francisco,594,3.5619204,3.5,Financial District,American (Traditional),3,1,1
4,one-market-san-francisco,594,3.5619204,3.5,Financial District,American (Traditional),3,1,1
4,one-market-san-francisco,590,3.5572517,3.5,Financial District,American (Traditional),3,1,1
4,one-market-san-francisco,590,3.5572517,3.5,Financial District,American (Traditional),3,1,0
4,one-market-san-francisco,590,3.5572517,3.5,Financial District,American (Traditional),3,0,0
4,one-market-san-francisco,585,3.5577407,3.5,Financial District,American (Traditional),3,1,0
4,one-market-san-francisco,585,3.5577407,3.5,Financial District,American (Traditional),3,1,1
4,one-market-san-francisco,585,3.5577407,3.5,Financial District,American (Traditional),3,1,1
4,one-market-san-francisco,583,3.5557461,3.5,Financial District,American (Traditional),3,0,1
4,one-market-san-francisco,583,3.5557461,3.5,Financial District,American (Traditional),3,1,1
4,one-market-san-francisco,583,3.5557461,3.5,Financial District,American (Traditional),3,0,1
4,one-market-san-francisco,581,3.5576591,3.5,Financial District,American (Traditional),3,1,1
4,one-market-san-francisco,581,3.5576591,3.5,Financial District,American (Traditional),3,1,1
4,one-market-san-francisco,581,3.5576591,3.5,Financial District,American (Traditional),3,1,1
4,one-market-san-francisco,580,3.556514,3.5,Financial District,American (Traditional),3,0,1
4,one-market-san-francisco,580,3.556514,3.5,Financial District,American (Traditional),3,1,1
4,one-market-san-francisco,580,3.556514,3.5,Financial District,American (Traditional),3,1,1
4,one-market-san-francisco,578,3.5553634,3.5,Financial District,American (Traditional),3,0,0
4,one-market-san-francisco,578,3.5553634,3.5,Financial District,American (Traditional),3,1,0
4,one-market-san-francisco,578,3.5553634,3.5,Financial District,American (Traditional),3,1,1
4,one-market-san-francisco,577,3.5545926,3.5,Financial District,American (Traditional),3,0,0
4,one-market-san-francisco,577,3.5545926,3.5,Financial District,American (Traditional),3,0,0
4,one-market-san-francisco,577,3.5545926,3.5,Financial District,American (Traditional),3,1,1
4,one-market-san-francisco,573,3.5532286,3.5,Financial District,American (Traditional),3,0,1
4,one-market-san-francisco,573,3.5532286,3.5,Financial District,American (Traditional),3,0,1
4,one-market-san-francisco,573,3.5532286,3.5,Financial District,American (Traditional),3,0,1
9,fleur-de-lys-san-francisco,677,4.0827179,4,Nob Hill,French,4,0,0
9,fleur-de-lys-san-francisco,677,4.0827179,4,Nob Hill,French,4,0,0
9,fleur-de-lys-san-francisco,677,4.0827179,4,Nob Hill,French,4,0,0
9,fleur-de-lys-san-francisco,670,4.0805969,4,Nob Hill,French,4,0,0
9,fleur-de-lys-san-francisco,670,4.0805969,4,Nob Hill,French,4,0,0
9,fleur-de-lys-san-francisco,669,4.0822124,4,Nob Hill,French,4,1,0
9,fleur-de-lys-san-francisco,666,4.081893,4,Nob Hill,French,4,0,0
9,fleur-de-lys-san-francisco,664,4.0828314,4,Nob Hill,French,4,0,0
9,fleur-de-lys-san-francisco,664,4.0828314,4,Nob Hill,French,4,0,0
9,fleur-de-lys-san-francisco,663,4.0807543,4,Nob Hill,French,4,0,0
9,fleur-de-lys-san-francisco,663,4.0807543,4,Nob Hill,French,4,0,0
9,fleur-de-lys-san-francisco,661,4.0816946,4,Nob Hill,French,4,0,0
9,fleur-de-lys-san-francisco,654,4.0749235,4,Nob Hill,French,4,0,0
9,fleur-de-lys-san-francisco,654,4.0749235,4,Nob Hill,French,4,0,0
9,fleur-de-lys-san-francisco,653,4.0735068,4,Nob Hill,French,4,0,0
9,fleur-de-lys-san-francisco,649,4.0770416,4,Nob Hill,French,4,0,0
9,fleur-de-lys-san-francisco,649,4.0770416,4,Nob Hill,French,4,0,0
9,fleur-de-lys-san-francisco,649,4.0770416,4,Nob Hill,French,4,0,0
9,fleur-de-lys-san-francisco,649,4.0770416,4,Nob Hill,French,4,0,0
9,fleur-de-lys-san-francisco,649,4.0770416,4,Nob Hill,French,4,0,0
9,fleur-de-lys-san-francisco,649,4.0770416,4,Nob Hill,French,4,1,0
9,fleur-de-lys-san-francisco,645,4.0768032,4,Nob Hill,French,4,0,0
9,fleur-de-lys-san-francisco,643,4.0746503,4,Nob Hill,French,4,0,0
9,fleur-de-lys-san-francisco,642,4.0732088,4,Nob Hill,French,4,0,0
9,fleur-de-lys-san-francisco,638,4.0721002,4,Nob Hill,French,4,0,0
9,fleur-de-lys-san-francisco,637,4.0706992,4,Nob Hill,French,4,0,0
9,fleur-de-lys-san-francisco,637,4.0706992,4,Nob Hill,French,4,0,0
9,fleur-de-lys-san-francisco,635,4.0708661,4,Nob Hill,French,4,0,0
9,fleur-de-lys-san-francisco,635,4.0708661,4,Nob Hill,French,4,0,0
9,fleur-de-lys-san-francisco,634,4.0725551,4,Nob Hill,French,4,0,0
9,fleur-de-lys-san-francisco,632,4.0688829,4,Nob Hill,French,4,0,0
9,fleur-de-lys-san-francisco,632,4.0688829,4,Nob Hill,French,4,0,0
9,fleur-de-lys-san-francisco,630,4.0666666,4,Nob Hill,French,4,1,0
9,fleur-de-lys-san-francisco,628,4.0636945,4,Nob Hill,French,4,0,0
9,fleur-de-lys-san-francisco,627,4.0614519,4,Nob Hill,French,4,0,0
9,fleur-de-lys-san-francisco,627,4.0614519,4,Nob Hill,French,4,0,0
9,fleur-de-lys-san-francisco,627,4.0614519,4,Nob Hill,French,4,0,0
9,fleur-de-lys-san-francisco,625,4.0591998,4,Nob Hill,French,4,0,0
9,fleur-de-lys-san-francisco,625,4.0591998,4,Nob Hill,French,4,0,0
9,fleur-de-lys-san-francisco,623,4.0578761,4,Nob Hill,French,4,0,0
9,fleur-de-lys-san-francisco,620,4.0564518,4,Nob Hill,French,4,0,0
9,fleur-de-lys-san-francisco,620,4.0564518,4,Nob Hill,French,4,0,0
9,fleur-de-lys-san-francisco,616,4.0600648,4,Nob Hill,French,4,0,0
9,fleur-de-lys-san-francisco,615,4.0585365,4,Nob Hill,French,4,0,0
9,fleur-de-lys-san-francisco,614,4.0586319,4,Nob Hill,French,4,0,0
10,harris-restaurant-san-francisco,750,4.3173332,4.5,Nob Hill,Steakhouses,4,1,1
10,harris-restaurant-san-francisco,750,4.3173332,4.5,Nob Hill,Steakhouses,4,1,1
10,harris-restaurant-san-francisco,749,4.3190746,4.5,Nob Hill,Steakhouses,4,1,1
10,harris-restaurant-san-francisco,744,4.3207798,4.5,Nob Hill,Steakhouses,4,0,1
10,harris-restaurant-san-francisco,744,4.3207798,4.5,Nob Hill,Steakhouses,4,1,0
10,harris-restaurant-san-francisco,744,4.3207798,4.5,Nob Hill,Steakhouses,4,1,1
10,harris-restaurant-san-francisco,744,4.3207798,4.5,Nob Hill,Steakhouses,4,0,0
10,harris-restaurant-san-francisco,744,4.3207798,4.5,Nob Hill,Steakhouses,4,0,0
10,harris-restaurant-san-francisco,744,4.3207798,4.5,Nob Hill,Steakhouses,4,1,1
10,harris-restaurant-san-francisco,741,4.3225369,4.5,Nob Hill,Steakhouses,4,0,0
10,harris-restaurant-san-francisco,741,4.3225369,4.5,Nob Hill,Steakhouses,4,0,0
10,harris-restaurant-san-francisco,741,4.3225369,4.5,Nob Hill,Steakhouses,4,0,1
10,harris-restaurant-san-francisco,738,4.3211384,4.5,Nob Hill,Steakhouses,4,0,0
10,harris-restaurant-san-francisco,738,4.3211384,4.5,Nob Hill,Steakhouses,4,1,0
10,harris-restaurant-san-francisco,737,4.3202171,4.5,Nob Hill,Steakhouses,4,0,1
10,harris-restaurant-san-francisco,734,4.3183365,4.5,Nob Hill,Steakhouses,4,1,1
10,harris-restaurant-san-francisco,734,4.3183365,4.5,Nob Hill,Steakhouses,4,0,1
10,harris-restaurant-san-francisco,734,4.3183365,4.5,Nob Hill,Steakhouses,4,0,0
10,harris-restaurant-san-francisco,732,4.3196721,4.5,Nob Hill,Steakhouses,4,1,1
10,harris-restaurant-san-francisco,732,4.3196721,4.5,Nob Hill,Steakhouses,4,1,0
10,harris-restaurant-san-francisco,731,4.3203287,4.5,Nob Hill,Steakhouses,4,1,1
10,harris-restaurant-san-francisco,727,4.3218708,4.5,Nob Hill,Steakhouses,4,0,1
10,harris-restaurant-san-francisco,726,4.3236914,4.5,Nob Hill,Steakhouses,4,0,1
10,harris-restaurant-san-francisco,725,4.3268967,4.5,Nob Hill,Steakhouses,4,0,1
10,harris-restaurant-san-francisco,722,4.3282547,4.5,Nob Hill,Steakhouses,4,0,0
10,harris-restaurant-san-francisco,721,4.3287101,4.5,Nob Hill,Steakhouses,4,1,1
10,harris-restaurant-san-francisco,719,4.3305511,4.5,Nob Hill,Steakhouses,4,0,0
10,harris-restaurant-san-francisco,719,4.3305511,4.5,Nob Hill,Steakhouses,4,1,0
10,harris-restaurant-san-francisco,719,4.3305511,4.5,Nob Hill,Steakhouses,4,0,1
10,harris-restaurant-san-francisco,715,4.3337994,4.5,Nob Hill,Steakhouses,4,1,1
10,harris-restaurant-san-francisco,715,4.3337994,4.5,Nob Hill,Steakhouses,4,1,1
10,harris-restaurant-san-francisco,713,4.333333,4.5,Nob Hill,Steakhouses,4,1,1
10,harris-restaurant-san-francisco,711,4.3333335,4.5,Nob Hill,Steakhouses,4,0,0
10,harris-restaurant-san-francisco,710,4.3338027,4.5,Nob Hill,Steakhouses,4,1,1
10,harris-restaurant-san-francisco,709,4.3328633,4.5,Nob Hill,Steakhouses,4,1,1
10,harris-restaurant-san-francisco,707,4.330502,4.5,Nob Hill,Steakhouses,4,0,0
10,harris-restaurant-san-francisco,707,4.330502,4.5,Nob Hill,Steakhouses,4,1,0
10,harris-restaurant-san-francisco,705,4.3319149,4.5,Nob Hill,Steakhouses,4,1,1
10,harris-restaurant-san-francisco,700,4.3299999,4.5,Nob Hill,Steakhouses,4,0,0
10,harris-restaurant-san-francisco,700,4.3299999,4.5,Nob Hill,Steakhouses,4,0,0
10,harris-restaurant-san-francisco,700,4.3299999,4.5,Nob Hill,Steakhouses,4,0,1
10,harris-restaurant-san-francisco,698,4.333333,4.5,Nob Hill,Steakhouses,4,1,0
10,harris-restaurant-san-francisco,698,4.333333,4.5,Nob Hill,Steakhouses,4,1,1
10,harris-restaurant-san-francisco,698,4.333333,4.5,Nob Hill,Steakhouses,4,1,0
11,alfreds-steakhouse-san-francisco,238,3.4747899,3.5,Financial District,Steakhouses,3,1,1
11,alfreds-steakhouse-san-francisco,238,3.4747899,3.5,Financial District,Steakhouses,3,1,1
11,alfreds-steakhouse-san-francisco,238,3.4747899,3.5,Financial District,Steakhouses,3,1,1
11,alfreds-steakhouse-san-francisco,238,3.4747899,3.5,Financial District,Steakhouses,3,0,1
11,alfreds-steakhouse-san-francisco,237,3.4683545,3.5,Financial District,Steakhouses,3,1,1
11,alfreds-steakhouse-san-francisco,237,3.4683545,3.5,Financial District,Steakhouses,3,1,1
11,alfreds-steakhouse-san-francisco,236,3.4661016,3.5,Financial District,Steakhouses,3,0,0
11,alfreds-steakhouse-san-francisco,236,3.4661016,3.5,Financial District,Steakhouses,3,1,1
11,alfreds-steakhouse-san-francisco,235,3.4723403,3.5,Financial District,Steakhouses,3,1,1
11,alfreds-steakhouse-san-francisco,235,3.4808512,3.5,Financial District,Steakhouses,3,1,1
11,alfreds-steakhouse-san-francisco,235,3.4808512,3.5,Financial District,Steakhouses,3,1,1
11,alfreds-steakhouse-san-francisco,235,3.4808512,3.5,Financial District,Steakhouses,3,1,1
11,alfreds-steakhouse-san-francisco,234,3.4871795,3.5,Financial District,Steakhouses,3,1,1
11,alfreds-steakhouse-san-francisco,234,3.4871795,3.5,Financial District,Steakhouses,3,1,1
11,alfreds-steakhouse-san-francisco,234,3.4871795,3.5,Financial District,Steakhouses,3,1,1
11,alfreds-steakhouse-san-francisco,232,3.4816391,3.5,Financial District,Steakhouses,3,0,1
11,alfreds-steakhouse-san-francisco,230,3.4869566,3.5,Financial District,Steakhouses,3,0,1
11,alfreds-steakhouse-san-francisco,229,3.4890831,3.5,Financial District,Steakhouses,3,1,1
11,alfreds-steakhouse-san-francisco,229,3.4890831,3.5,Financial District,Steakhouses,3,0,0
11,alfreds-steakhouse-san-francisco,229,3.4890831,3.5,Financial District,Steakhouses,3,1,1
11,alfreds-steakhouse-san-francisco,229,3.4890831,3.5,Financial District,Steakhouses,3,1,1
11,alfreds-steakhouse-san-francisco,226,3.4690266,3.5,Financial District,Steakhouses,3,0,1
11,alfreds-steakhouse-san-francisco,225,3.4755557,3.5,Financial District,Steakhouses,3,1,1
11,alfreds-steakhouse-san-francisco,225,3.4755557,3.5,Financial District,Steakhouses,3,1,1
11,alfreds-steakhouse-san-francisco,225,3.4755557,3.5,Financial District,Steakhouses,3,1,1
11,alfreds-steakhouse-san-francisco,225,3.4755557,3.5,Financial District,Steakhouses,3,1,0
11,alfreds-steakhouse-san-francisco,225,3.4755557,3.5,Financial District,Steakhouses,3,1,1
11,alfreds-steakhouse-san-francisco,225,3.4755557,3.5,Financial District,Steakhouses,3,1,1
11,alfreds-steakhouse-san-francisco,224,3.4776785,3.5,Financial District,Steakhouses,3,1,1
11,alfreds-steakhouse-san-francisco,224,3.4776785,3.5,Financial District,Steakhouses,3,1,1
11,alfreds-steakhouse-san-francisco,224,3.4776785,3.5,Financial District,Steakhouses,3,1,1
11,alfreds-steakhouse-san-francisco,224,3.4776785,3.5,Financial District,Steakhouses,3,1,1
11,alfreds-steakhouse-san-francisco,224,3.4776785,3.5,Financial District,Steakhouses,3,1,1
11,alfreds-steakhouse-san-francisco,223,3.4708521,3.5,Financial District,Steakhouses,3,1,1
11,alfreds-steakhouse-san-francisco,222,3.4729729,3.5,Financial District,Steakhouses,3,1,1
11,alfreds-steakhouse-san-francisco,222,3.4729729,3.5,Financial District,Steakhouses,3,1,1
11,alfreds-steakhouse-san-francisco,222,3.4729729,3.5,Financial District,Steakhouses,3,1,1
11,alfreds-steakhouse-san-francisco,222,3.4729729,3.5,Financial District,Steakhouses,3,1,1
11,alfreds-steakhouse-san-francisco,221,3.4796381,3.5,Financial District,Steakhouses,3,1,1
11,alfreds-steakhouse-san-francisco,221,3.4796381,3.5,Financial District,Steakhouses,3,1,1
11,alfreds-steakhouse-san-francisco,221,3.4796381,3.5,Financial District,Steakhouses,3,1,0
11,alfreds-steakhouse-san-francisco,221,3.4796381,3.5,Financial District,Steakhouses,3,1,1
11,alfreds-steakhouse-san-francisco,221,3.4796381,3.5,Financial District,Steakhouses,3,1,1
11,alfreds-steakhouse-san-francisco,221,3.4796381,3.5,Financial District,Steakhouses,3,1,1
11,alfreds-steakhouse-san-francisco,221,3.4796381,3.5,Financial District,Steakhouses,3,1,1
17,e-and-o-trading-company-san-francisco,560,3.3499999,3.5,Nob Hill,Asian Fusion,2,1,1
17,e-and-o-trading-company-san-francisco,560,3.3499999,3.5,Nob Hill,Asian Fusion,2,1,1
17,e-and-o-trading-company-san-francisco,560,3.3499999,3.5,Nob Hill,Asian Fusion,2,1,1
17,e-and-o-trading-company-san-francisco,559,3.3488371,3.5,Nob Hill,Asian Fusion,2,1,1
17,e-and-o-trading-company-san-francisco,559,3.3488371,3.5,Nob Hill,Asian Fusion,2,1,1
17,e-and-o-trading-company-san-francisco,559,3.3488371,3.5,Nob Hill,Asian Fusion,2,0,1
17,e-and-o-trading-company-san-francisco,558,3.3476703,3.5,Nob Hill,Asian Fusion,2,1,1
17,e-and-o-trading-company-san-francisco,558,3.3476703,3.5,Nob Hill,Asian Fusion,2,0,1
17,e-and-o-trading-company-san-francisco,558,3.3476703,3.5,Nob Hill,Asian Fusion,2,1,1
17,e-and-o-trading-company-san-francisco,556,3.3471222,3.5,Nob Hill,Asian Fusion,2,1,1
17,e-and-o-trading-company-san-francisco,556,3.3471222,3.5,Nob Hill,Asian Fusion,2,1,1
17,e-and-o-trading-company-san-francisco,556,3.3471222,3.5,Nob Hill,Asian Fusion,2,1,1
17,e-and-o-trading-company-san-francisco,554,3.3483756,3.5,Nob Hill,Asian Fusion,2,1,1
17,e-and-o-trading-company-san-francisco,553,3.3471971,3.5,Nob Hill,Asian Fusion,2,1,1
17,e-and-o-trading-company-san-francisco,553,3.3471971,3.5,Nob Hill,Asian Fusion,2,1,1
17,e-and-o-trading-company-san-francisco,552,3.347826,3.5,Nob Hill,Asian Fusion,2,0,1
17,e-and-o-trading-company-san-francisco,551,3.3484573,3.5,Nob Hill,Asian Fusion,2,1,1
17,e-and-o-trading-company-san-francisco,551,3.3484573,3.5,Nob Hill,Asian Fusion,2,1,1
17,e-and-o-trading-company-san-francisco,550,3.3454545,3.5,Nob Hill,Asian Fusion,2,1,1
17,e-and-o-trading-company-san-francisco,550,3.3454545,3.5,Nob Hill,Asian Fusion,2,1,1
17,e-and-o-trading-company-san-francisco,550,3.3454545,3.5,Nob Hill,Asian Fusion,2,1,1
17,e-and-o-trading-company-san-francisco,548,3.3430657,3.5,Nob Hill,Asian Fusion,2,1,1
17,e-and-o-trading-company-san-francisco,547,3.3436928,3.5,Nob Hill,Asian Fusion,2,1,1
17,e-and-o-trading-company-san-francisco,547,3.3436928,3.5,Nob Hill,Asian Fusion,2,1,1
17,e-and-o-trading-company-san-francisco,547,3.3436928,3.5,Nob Hill,Asian Fusion,2,1,1
17,e-and-o-trading-company-san-francisco,546,3.3461537,3.5,Nob Hill,Asian Fusion,2,1,1
17,e-and-o-trading-company-san-francisco,545,3.344954,3.5,Nob Hill,Asian Fusion,2,1,1
17,e-and-o-trading-company-san-francisco,544,3.3455882,3.5,Nob Hill,Asian Fusion,2,1,1
17,e-and-o-trading-company-san-francisco,544,3.3455882,3.5,Nob Hill,Asian Fusion,2,1,1
17,e-and-o-trading-company-san-francisco,544,3.3455882,3.5,Nob Hill,Asian Fusion,2,1,1
17,e-and-o-trading-company-san-francisco,543,3.3499079,3.5,Nob Hill,Asian Fusion,2,1,1
17,e-and-o-trading-company-san-francisco,543,3.3499079,3.5,Nob Hill,Asian Fusion,2,1,1
17,e-and-o-trading-company-san-francisco,542,3.3487084,3.5,Nob Hill,Asian Fusion,2,1,1
17,e-and-o-trading-company-san-francisco,540,3.3444445,3.5,Nob Hill,Asian Fusion,2,1,1
17,e-and-o-trading-company-san-francisco,539,3.3450835,3.5,Nob Hill,Asian Fusion,2,0,0
17,e-and-o-trading-company-san-francisco,539,3.3450835,3.5,Nob Hill,Asian Fusion,2,1,1
17,e-and-o-trading-company-san-francisco,538,3.3432646,3.5,Nob Hill,Asian Fusion,2,0,0
17,e-and-o-trading-company-san-francisco,535,3.342056,3.5,Nob Hill,Asian Fusion,2,1,1
17,e-and-o-trading-company-san-francisco,535,3.342056,3.5,Nob Hill,Asian Fusion,2,0,0
17,e-and-o-trading-company-san-francisco,532,3.3421052,3.5,Nob Hill,Asian Fusion,2,1,1
17,e-and-o-trading-company-san-francisco,532,3.3421052,3.5,Nob Hill,Asian Fusion,2,1,1
17,e-and-o-trading-company-san-francisco,532,3.3421052,3.5,Nob Hill,Asian Fusion,2,1,1
17,e-and-o-trading-company-san-francisco,529,3.3402646,3.5,Nob Hill,Asian Fusion,2,1,1
17,e-and-o-trading-company-san-francisco,529,3.3402646,3.5,Nob Hill,Asian Fusion,2,1,1
17,e-and-o-trading-company-san-francisco,529,3.3402646,3.5,Nob Hill,Asian Fusion,2,1,1
25,millennium-san-francisco,834,4.119976,4,Civic Center/Tenderloin,Vegetarian,3,0,0
25,millennium-san-francisco,834,4.119976,4,Civic Center/Tenderloin,Vegetarian,3,0,1
25,millennium-san-francisco,834,4.119976,4,Civic Center/Tenderloin,Vegetarian,3,0,1
25,millennium-san-francisco,831,4.1227436,4,Civic Center/Tenderloin,Vegetarian,3,0,0
25,millennium-san-francisco,830,4.1228914,4,Civic Center/Tenderloin,Vegetarian,3,0,0
25,millennium-san-francisco,830,4.1228914,4,Civic Center/Tenderloin,Vegetarian,3,0,1
25,millennium-san-francisco,827,4.126965,4,Civic Center/Tenderloin,Vegetarian,3,0,0
25,millennium-san-francisco,827,4.126965,4,Civic Center/Tenderloin,Vegetarian,3,0,0
25,millennium-san-francisco,827,4.126965,4,Civic Center/Tenderloin,Vegetarian,3,1,1
25,millennium-san-francisco,825,4.1255302,4,Civic Center/Tenderloin,Vegetarian,3,0,0
25,millennium-san-francisco,825,4.1255302,4,Civic Center/Tenderloin,Vegetarian,3,0,0
25,millennium-san-francisco,825,4.1255302,4,Civic Center/Tenderloin,Vegetarian,3,1,0
25,millennium-san-francisco,822,4.1253042,4,Civic Center/Tenderloin,Vegetarian,3,0,0
25,millennium-san-francisco,821,4.124239,4,Civic Center/Tenderloin,Vegetarian,3,0,0
25,millennium-san-francisco,820,4.1256099,4,Civic Center/Tenderloin,Vegetarian,3,1,1
25,millennium-san-francisco,815,4.1202455,4,Civic Center/Tenderloin,Vegetarian,3,0,0
25,millennium-san-francisco,814,4.1191645,4,Civic Center/Tenderloin,Vegetarian,3,0,1
25,millennium-san-francisco,814,4.1191645,4,Civic Center/Tenderloin,Vegetarian,3,0,1
25,millennium-san-francisco,813,4.1193852,4,Civic Center/Tenderloin,Vegetarian,3,0,0
25,millennium-san-francisco,811,4.1196055,4,Civic Center/Tenderloin,Vegetarian,3,0,0
25,millennium-san-francisco,811,4.1196055,4,Civic Center/Tenderloin,Vegetarian,3,1,1
25,millennium-san-francisco,810,4.1185184,4,Civic Center/Tenderloin,Vegetarian,3,0,0
25,millennium-san-francisco,809,4.1174288,4,Civic Center/Tenderloin,Vegetarian,3,0,1
25,millennium-san-francisco,808,4.1195059,4,Civic Center/Tenderloin,Vegetarian,3,0,1
25,millennium-san-francisco,802,4.118454,4,Civic Center/Tenderloin,Vegetarian,3,0,0
25,millennium-san-francisco,802,4.118454,4,Civic Center/Tenderloin,Vegetarian,3,0,0
25,millennium-san-francisco,802,4.118454,4,Civic Center/Tenderloin,Vegetarian,3,0,1
25,millennium-san-francisco,802,4.118454,4,Civic Center/Tenderloin,Vegetarian,3,0,0
25,millennium-san-francisco,801,4.1173534,4,Civic Center/Tenderloin,Vegetarian,3,0,1
